year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,year_month,airport_size
2019,8,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",238.0,36.0,10.6,0.0,4.78,0.0,20.62,4.0,0.0,1786.0,537.0,0.0,144.0,0.0,1105.0,0.15126050420168066,0.01680672268907563,49.611111111111114,0.04453781512605042,0.0,0.02008403361344538,0.0,0.08663865546218488,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1045.0,311.0,73.29,6.99,166.34,0.0,64.39,50.0,18.0,19689.0,4262.0,923.0,10695.0,0.0,3809.0,0.2976076555023923,0.04784688995215311,63.30868167202572,0.07013397129186603,0.006688995215311005,0.15917703349282297,0.0,0.06161722488038278,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",496.0,41.0,21.14,0.95,1.26,0.0,17.65,1.0,0.0,1590.0,1004.0,39.0,38.0,0.0,509.0,0.08266129032258064,0.0020161290322580645,38.78048780487805,0.04262096774193549,0.0019153225806451612,0.002540322580645161,0.0,0.03558467741935484,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",208.0,43.0,15.62,0.0,4.78,0.0,22.61,1.0,0.0,2449.0,668.0,0.0,183.0,0.0,1598.0,0.20673076923076922,0.004807692307692308,56.95348837209303,0.07509615384615384,0.0,0.02298076923076923,0.0,0.10870192307692307,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",285.0,38.0,15.05,1.37,3.08,0.0,18.51,4.0,0.0,1736.0,693.0,70.0,95.0,0.0,878.0,0.13333333333333333,0.014035087719298246,45.68421052631579,0.05280701754385965,0.004807017543859649,0.010807017543859649,0.0,0.06494736842105264,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2109.0,374.0,123.52,11.42,79.05,0.94,159.07,23.0,8.0,19504.0,6600.0,1196.0,3358.0,26.0,8324.0,0.17733522996680892,0.010905642484589853,52.149732620320854,0.05856804172593646,0.00541488857278331,0.03748221906116643,0.0004457088667614983,0.07542437174016121,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2894.5,571.0,147.53,19.53,213.05,4.45,186.44,37.0,9.0,29438.0,9566.0,1528.0,12632.0,153.0,13130.0,0.19058744993324434,0.012349799732977304,64.81436077057793,0.049242323097463285,0.006518691588785047,0.07111148197596796,0.0014853137516688919,0.06222963951935914,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",2894.5,1075.0,317.09,33.67,252.71,7.04,464.48,96.0,12.0,29438.0,15806.0,2697.0,10334.0,208.0,28486.0,0.15514504257468612,0.013854813104344062,53.51720930232558,0.0457627363255881,0.004859287054409006,0.03647135228748737,0.0010160196276518979,0.06703420406985135,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",321.0,57.0,27.7,3.4,4.01,0.0,21.89,5.0,1.0,2679.0,1209.0,116.0,152.0,0.0,1202.0,0.17757009345794392,0.01557632398753894,47.0,0.08629283489096573,0.01059190031152648,0.01249221183800623,0.0,0.06819314641744549,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",325.0,62.0,29.34,4.68,9.11,0.0,18.87,3.0,0.0,3138.0,1355.0,267.0,416.0,0.0,1100.0,0.19076923076923077,0.009230769230769232,50.61290322580645,0.09027692307692307,0.0144,0.02803076923076923,0.0,0.05806153846153846,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",973.0,173.0,52.96,9.35,33.71,0.0,76.97,6.0,1.0,10065.0,2508.0,931.0,1495.0,0.0,5131.0,0.1778006166495375,0.006166495375128468,58.179190751445084,0.05442959917780062,0.00960945529290853,0.03464542651593011,0.0,0.07910585817060638,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",717.0,152.0,46.29,3.34,33.09,0.94,68.34,5.0,3.0,8411.0,2552.0,222.0,1627.0,16.0,3994.0,0.21199442119944212,0.00697350069735007,55.33552631578947,0.06456066945606695,0.004658298465829846,0.046150627615062764,0.001311018131101813,0.09531380753138076,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1758.0,247.0,96.99,13.42,37.66,1.0,97.93,16.0,0.0,12440.0,4755.0,959.0,1380.0,38.0,5308.0,0.14050056882821388,0.009101251422070534,50.364372469635626,0.05517064846416382,0.007633674630261661,0.02142207053469852,0.0005688282138794084,0.05570534698521047,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2894.5,418.0,134.53,3.45,45.04,3.19,231.79,49.0,2.0,19957.0,6754.0,275.0,1398.0,107.0,11423.0,0.11695579182988249,0.013710128707330722,47.74401913875598,0.03764129826524902,0.0009653049804141018,0.01260212646894236,0.0008925573587017348,0.06485450475657527,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",217.0,21.0,12.83,0.0,1.62,0.0,6.56,3.0,0.0,1384.0,772.0,0.0,41.0,0.0,571.0,0.0967741935483871,0.013824884792626729,65.9047619047619,0.05912442396313364,0.0,0.007465437788018434,0.0,0.030230414746543775,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",566.0,107.0,41.45,3.61,15.72,0.0,46.22,5.0,5.0,5094.0,1487.0,306.0,941.0,0.0,2360.0,0.18904593639575973,0.0088339222614841,47.60747663551402,0.07323321554770318,0.006378091872791519,0.027773851590106008,0.0,0.081660777385159,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",562.0,112.0,41.21,3.55,14.23,0.0,53.0,2.0,1.0,5814.0,1681.0,285.0,599.0,0.0,3249.0,0.199288256227758,0.0035587188612099642,51.910714285714285,0.07332740213523131,0.006316725978647687,0.025320284697508896,0.0,0.09430604982206406,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1150.0,150.0,58.54,1.35,11.89,0.0,78.23,14.0,0.0,6915.0,2735.0,68.0,448.0,0.0,3664.0,0.13043478260869565,0.01217391304347826,46.1,0.05090434782608696,0.0011739130434782609,0.01033913043478261,0.0,0.06802608695652174,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",235.0,52.0,19.51,3.7,5.75,0.0,23.04,2.0,1.0,2660.0,721.0,294.0,208.0,0.0,1437.0,0.22127659574468084,0.00851063829787234,51.15384615384615,0.08302127659574468,0.01574468085106383,0.02446808510638298,0.0,0.09804255319148936,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",157.0,45.0,11.74,2.94,13.75,0.0,16.58,1.0,0.0,2458.0,505.0,215.0,711.0,0.0,1027.0,0.28662420382165604,0.006369426751592357,54.62222222222222,0.07477707006369427,0.01872611464968153,0.0875796178343949,0.0,0.10560509554140127,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1224.0,186.0,76.01,1.58,14.7,0.65,93.06,1.0,0.0,7905.0,2928.0,106.0,419.0,13.0,4439.0,0.15196078431372548,0.0008169934640522876,42.5,0.062099673202614385,0.0012908496732026145,0.012009803921568626,0.000531045751633987,0.07602941176470589,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",694.0,145.0,39.88,7.16,52.7,0.0,45.27,17.0,3.0,8242.0,2632.0,510.0,2624.0,0.0,2476.0,0.20893371757925072,0.024495677233429394,56.84137931034483,0.05746397694524496,0.010317002881844381,0.07593659942363112,0.0,0.06523054755043228,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2894.5,755.0,241.52,14.7,133.64,2.0,363.14,50.0,10.0,29438.0,11036.0,1109.0,4568.0,51.0,19261.0,0.14583735754297855,0.009658103148541626,47.71523178807947,0.046652501448715473,0.002839482325671238,0.025814178095422056,0.00038632412594166504,0.07014487154722812,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",840.0,141.0,55.32,4.77,19.54,0.0,61.37,3.0,1.0,7257.0,3062.0,397.0,593.0,0.0,3205.0,0.16785714285714284,0.0035714285714285713,51.46808510638298,0.06585714285714286,0.005678571428571428,0.02326190476190476,0.0,0.07305952380952381,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",145.0,36.0,11.76,3.95,5.36,1.0,13.93,0.0,1.0,1847.0,383.0,365.0,268.0,39.0,792.0,0.2482758620689655,0.0,51.30555555555556,0.08110344827586206,0.02724137931034483,0.036965517241379316,0.006896551724137931,0.09606896551724138,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",480.0,86.0,32.98,3.9,16.94,0.0,32.19,8.0,2.0,4852.0,1871.0,167.0,863.0,0.0,1951.0,0.17916666666666667,0.016666666666666666,56.41860465116279,0.06870833333333333,0.008125,0.03529166666666667,0.0,0.0670625,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",147.0,21.0,8.06,1.47,3.58,0.0,7.89,3.0,0.0,1067.0,209.0,119.0,221.0,0.0,518.0,0.14285714285714285,0.02040816326530612,50.80952380952381,0.05482993197278912,0.01,0.02435374149659864,0.0,0.0536734693877551,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",915.0,174.0,64.46,7.85,27.21,0.0,74.48,9.0,3.0,9769.0,2856.0,671.0,1405.0,0.0,4837.0,0.1901639344262295,0.009836065573770493,56.14367816091954,0.07044808743169398,0.008579234972677595,0.02973770491803279,0.0,0.08139890710382514,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",101.0,16.0,7.43,1.0,1.47,0.0,6.11,0.0,0.0,812.0,451.0,42.0,59.0,0.0,260.0,0.15841584158415842,0.0,50.75,0.07356435643564356,0.009900990099009901,0.014554455445544554,0.0,0.0604950495049505,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",714.0,112.0,55.13,1.82,8.35,0.0,46.71,1.0,1.0,4837.0,2359.0,141.0,273.0,0.0,2064.0,0.1568627450980392,0.0014005602240896359,43.1875,0.07721288515406163,0.0025490196078431374,0.01169467787114846,0.0,0.06542016806722689,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",143.0,23.0,9.79,0.57,5.45,0.0,7.19,3.0,0.0,1104.0,574.0,27.0,156.0,0.0,347.0,0.16083916083916083,0.02097902097902098,48.0,0.06846153846153845,0.003986013986013986,0.03811188811188811,0.0,0.05027972027972028,Summer,2019-08-01,Small
2019,8,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",342.0,65.0,23.22,4.47,25.23,0.0,12.09,0.0,1.0,3922.0,1442.0,578.0,1392.0,0.0,510.0,0.19005847953216373,0.0,60.33846153846154,0.06789473684210526,0.01307017543859649,0.0737719298245614,0.0,0.03535087719298246,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2894.5,527.0,180.68,5.89,93.17,0.3,246.96,30.0,5.0,23639.0,8630.0,419.0,2798.0,6.0,11786.0,0.1472478345906678,0.008382229673093043,44.85578747628084,0.0504833752444817,0.001645711092483934,0.026032411288069292,8.382229673093042e-05,0.06900251466890193,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1390.0,258.0,88.73,7.3,34.49,0.0,127.47,14.0,0.0,13525.0,4647.0,432.0,1404.0,0.0,7042.0,0.1856115107913669,0.010071942446043165,52.42248062015504,0.06383453237410072,0.005251798561151079,0.02481294964028777,0.0,0.09170503597122302,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",431.0,70.0,32.21,2.05,7.21,0.0,28.53,4.0,0.0,3749.0,1706.0,145.0,302.0,0.0,1596.0,0.16241299303944315,0.009280742459396751,53.55714285714286,0.07473317865429234,0.004756380510440835,0.016728538283062644,0.0,0.06619489559164733,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1106.0,306.0,77.81,2.23,134.88,1.0,90.09,0.0,1.0,14236.0,3629.0,343.0,5149.0,15.0,5100.0,0.2766726943942134,0.0,46.52287581699346,0.07035262206148282,0.0020162748643761303,0.12195298372513562,0.0009041591320072332,0.08145569620253165,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1381.0,333.0,79.22,4.44,154.25,0.0,95.09,58.0,0.0,17774.0,4612.0,543.0,7682.0,0.0,4937.0,0.24112961622013035,0.041998551774076756,53.37537537537538,0.05736422881969587,0.003215061549601738,0.11169442433019551,0.0,0.06885590152063722,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2894.5,364.0,115.58,3.34,41.68,0.0,203.4,55.0,1.0,17420.0,5563.0,699.0,1350.0,0.0,9808.0,0.11234567901234568,0.016975308641975308,47.857142857142854,0.03567283950617284,0.001030864197530864,0.012864197530864197,0.0,0.06277777777777778,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",269.0,73.0,21.0,4.87,13.99,1.88,31.26,7.0,1.0,3188.0,840.0,330.0,433.0,104.0,1481.0,0.27137546468401486,0.026022304832713755,43.67123287671233,0.07806691449814127,0.018104089219330856,0.05200743494423792,0.006988847583643122,0.11620817843866171,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",956.0,155.0,62.43,0.95,12.23,0.9,78.49,4.0,1.0,7272.0,2673.0,84.0,461.0,18.0,4036.0,0.16213389121338911,0.0041841004184100415,46.91612903225806,0.06530334728033473,0.0009937238493723849,0.012792887029288703,0.0009414225941422594,0.08210251046025104,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2649.0,381.0,121.69,2.31,35.44,0.0,221.57,29.0,1.0,17408.0,5351.0,157.0,1188.0,0.0,10712.0,0.1438278595696489,0.010947527368818422,45.69028871391076,0.045938089845224614,0.0008720271800679502,0.013378633446583616,0.0,0.08364288410721027,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1189.0,122.0,42.51,1.08,14.24,0.0,64.17,16.0,1.0,5270.0,2238.0,26.0,521.0,0.0,2485.0,0.10260723296888141,0.01345668629100084,43.19672131147541,0.03575273338940286,0.0009083263246425569,0.011976450798990748,0.0,0.05396972245584525,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2894.5,632.0,185.54,15.7,124.96,3.33,302.46,36.0,2.0,29438.0,8598.0,1219.0,4925.0,70.0,17436.0,0.18093329516175208,0.010306326939593472,51.0253164556962,0.05311766389922702,0.004494703693100487,0.03577440595476668,0.0009533352419123963,0.08659032350415115,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2011.0,413.0,116.68,15.8,129.93,0.0,150.59,26.0,5.0,26571.0,6922.0,1724.0,8560.0,0.0,9365.0,0.20537046245648932,0.012928891098955743,64.3365617433414,0.05802088513177524,0.007856787667826952,0.06460964694181999,0.0,0.07488314271506713,Summer,2019-08-01,Large
2019,8,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",404.0,67.0,15.04,2.73,9.27,0.0,39.96,1.0,0.0,3220.0,831.0,368.0,350.0,0.0,1671.0,0.16584158415841585,0.0024752475247524753,48.059701492537314,0.037227722772277226,0.006757425742574257,0.022945544554455445,0.0,0.09891089108910892,Summer,2019-08-01,Medium
2019,8,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",353.0,56.0,21.9,0.0,9.3,0.0,24.8,1.0,1.0,2532.0,1078.0,0.0,391.0,0.0,1063.0,0.15864022662889518,0.0028328611898017,45.214285714285715,0.06203966005665722,0.0,0.02634560906515581,0.0,0.07025495750708216,Summer,2019-08-01,Medium
2019,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",937.0,175.0,75.97,3.2,14.31,0.0,81.51,3.0,2.0,8928.0,3877.0,315.0,462.0,0.0,4274.0,0.18676627534685167,0.0032017075773745998,51.01714285714286,0.08107790821771611,0.003415154749199573,0.015272145144076842,0.0,0.08699039487726788,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",331.0,97.0,31.69,4.13,20.07,0.0,41.1,4.0,1.0,7027.0,2101.0,546.0,1051.0,0.0,3329.0,0.2930513595166163,0.012084592145015106,71.11433172302738,0.09574018126888217,0.012477341389728096,0.060634441087613296,0.0,0.12416918429003021,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",148.0,24.0,10.28,1.0,0.48,0.0,12.23,1.0,0.0,1241.0,332.0,96.0,14.0,0.0,799.0,0.16216216216216217,0.006756756756756757,51.708333333333336,0.06945945945945946,0.006756756756756757,0.003243243243243243,0.0,0.08263513513513514,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2894.5,613.0,171.81,28.3,147.84,2.59,262.46,42.0,9.0,29438.0,9714.0,2221.0,9941.0,72.0,17741.0,0.18103957471943297,0.012404016538688719,64.74551386623165,0.050741287655050205,0.008357944477259304,0.04366213821618429,0.0007649143532191375,0.07751329001772002,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2192.0,344.0,111.67,9.73,40.1,1.66,180.84,19.0,0.0,19768.0,6616.0,550.0,1466.0,74.0,11062.0,0.15693430656934307,0.008667883211678832,57.46511627906977,0.05094434306569343,0.004438868613138686,0.018293795620437956,0.0007572992700729926,0.0825,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",452.0,117.0,39.06,8.86,26.87,0.0,42.22,6.0,0.0,7036.0,1778.0,841.0,1409.0,0.0,3008.0,0.2588495575221239,0.01327433628318584,60.136752136752136,0.08641592920353983,0.019601769911504422,0.05944690265486726,0.0,0.0934070796460177,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",307.0,81.0,27.12,4.18,10.91,0.52,38.26,0.0,0.0,4817.0,1456.0,219.0,367.0,14.0,2761.0,0.26384364820846906,0.0,59.46913580246913,0.08833876221498371,0.013615635179153094,0.03553745928338762,0.001693811074918567,0.12462540716612378,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2894.5,616.0,202.53,25.45,96.98,3.64,287.4,25.0,4.0,29438.0,10191.0,1638.0,4027.0,138.0,17006.0,0.1703068841581421,0.006911805363560962,53.57142857142857,0.055993917611280065,0.007036217860105059,0.026812275366325685,0.0010063588609344762,0.07945811445949681,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",395.0,66.0,25.59,1.57,4.33,0.0,34.52,0.0,0.0,2984.0,1054.0,132.0,113.0,0.0,1685.0,0.1670886075949367,0.0,45.21212121212121,0.06478481012658228,0.003974683544303798,0.010962025316455697,0.0,0.08739240506329114,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",946.0,240.0,85.89,5.77,79.73,1.0,67.62,16.0,3.0,17442.0,6676.0,749.0,5734.0,29.0,4254.0,0.2536997885835095,0.016913319238900635,71.11433172302738,0.09079281183932347,0.006099365750528541,0.08428118393234672,0.0010570824524312897,0.0714799154334038,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",449.0,102.0,45.63,3.28,8.02,0.92,44.14,4.0,1.0,6573.0,2469.0,826.0,373.0,47.0,2858.0,0.22717149220489977,0.008908685968819599,64.44117647058823,0.10162583518930958,0.007305122494432071,0.017861915367483296,0.0020489977728285077,0.09830734966592428,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1982.0,241.0,105.69,2.42,12.49,0.0,120.39,77.0,0.0,12892.0,5450.0,131.0,460.0,0.0,6851.0,0.12159434914228053,0.03884964682139253,53.49377593360996,0.05332492431886983,0.0012209889001009082,0.006301715438950555,0.0,0.06074167507568113,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2894.5,1128.0,296.94,56.42,319.06,6.32,449.26,184.0,31.0,29438.0,16589.0,5922.0,21799.0,348.0,29856.0,0.18016291327264014,0.0293882766331257,66.05851063829788,0.04742692860565405,0.009011340041526913,0.05095991055741894,0.0010094234147899697,0.07175531065325028,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",307.0,44.0,15.55,1.05,12.27,0.0,15.12,5.0,2.0,2402.0,647.0,64.0,518.0,0.0,1173.0,0.14332247557003258,0.016286644951140065,54.59090909090909,0.0506514657980456,0.0034201954397394137,0.03996742671009772,0.0,0.04925081433224755,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",606.0,105.0,37.39,2.41,5.77,0.0,59.43,1.0,1.0,5694.0,1470.0,142.0,250.0,0.0,3832.0,0.17326732673267325,0.0016501650165016502,54.22857142857143,0.061699669966996704,0.003976897689768977,0.00952145214521452,0.0,0.09806930693069307,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",288.0,80.0,31.95,1.0,12.97,0.2,33.89,5.0,1.0,4799.0,1438.0,539.0,678.0,8.0,2136.0,0.2777777777777778,0.017361111111111112,59.9875,0.1109375,0.003472222222222222,0.045034722222222226,0.0006944444444444445,0.11767361111111112,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",1055.0,200.0,80.48,5.37,21.21,3.12,89.82,8.0,0.0,12558.0,5034.0,378.0,818.0,141.0,6187.0,0.1895734597156398,0.007582938388625593,62.79,0.07628436018957346,0.005090047393364929,0.020104265402843602,0.0029573459715639813,0.08513744075829384,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",115.0,17.0,8.16,0.48,0.0,0.0,8.36,2.0,0.0,950.0,399.0,13.0,0.0,0.0,538.0,0.14782608695652175,0.017391304347826087,55.88235294117647,0.07095652173913043,0.0041739130434782605,0.0,0.0,0.07269565217391304,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",271.0,77.0,25.03,2.63,12.48,0.92,35.94,1.0,0.0,4384.0,974.0,355.0,614.0,23.0,2418.0,0.28413284132841327,0.0036900369003690036,56.935064935064936,0.09236162361623616,0.00970479704797048,0.04605166051660517,0.0033948339483394836,0.132619926199262,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",2894.5,1052.0,338.61,38.17,204.35,4.45,466.41,103.0,14.0,29438.0,18272.0,2595.0,8199.0,188.0,26958.0,0.18010614620784113,0.01763396678650916,53.43346007604563,0.057971237801746275,0.006534839924670434,0.0349854476973121,0.0007618558466016093,0.07985105290190037,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1383.0,313.0,89.8,11.6,106.42,1.0,104.18,36.0,8.0,21394.0,7001.0,966.0,6079.0,28.0,7320.0,0.22631959508315258,0.026030368763557483,68.35143769968052,0.06493130874909617,0.008387563268257412,0.07694866232827187,0.0007230657989877079,0.07532899493853941,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",2894.5,1443.0,364.07,59.76,560.4,5.76,453.0,91.0,45.0,29438.0,20561.0,4803.0,27139.0,195.0,28092.0,0.22084481175390266,0.013927150290786654,55.987525987525984,0.05571931435567799,0.009146005509641873,0.08576675849403122,0.0008815426997245178,0.06932966023875115,Summer,2019-07-01,Large
2019,7,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",88.0,12.0,5.21,0.0,1.06,0.0,5.73,0.0,0.0,487.0,166.0,0.0,19.0,0.0,302.0,0.13636363636363635,0.0,40.583333333333336,0.059204545454545454,0.0,0.012045454545454547,0.0,0.06511363636363637,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",527.0,128.0,52.41,3.16,19.47,0.0,52.95,5.0,4.0,7686.0,2791.0,462.0,1033.0,0.0,3400.0,0.2428842504743833,0.009487666034155597,60.046875,0.09944971537001897,0.005996204933586338,0.036944971537001894,0.0,0.10047438330170778,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",270.0,39.0,13.76,0.0,7.54,0.0,17.69,2.0,0.0,1789.0,568.0,0.0,441.0,0.0,780.0,0.14444444444444443,0.007407407407407408,45.87179487179487,0.05096296296296296,0.0,0.027925925925925927,0.0,0.06551851851851852,Summer,2019-07-01,Small
2019,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",672.0,125.0,50.35,0.0,6.3,0.0,68.36,2.0,2.0,5477.0,2088.0,0.0,185.0,0.0,3204.0,0.18601190476190477,0.002976190476190476,43.816,0.07492559523809524,0.0,0.009375,0.0,0.10172619047619047,Summer,2019-07-01,Medium
2019,7,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",439.0,168.0,36.48,6.84,77.16,0.0,47.51,10.0,6.0,14567.0,3195.0,662.0,6416.0,0.0,4294.0,0.3826879271070615,0.022779043280182234,71.11433172302738,0.08309794988610478,0.015580865603644647,0.1757630979498861,0.0,0.10822323462414578,Summer,2019-07-01,Medium
