airport,arr_flights,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,airport_size
SLC,1036.0,0.22007722007722008,0.010617760617760617,44.06578947368421,0.09047297297297298,0.0032142857142857142,0.024314671814671816,0.0005791505791505791,0.101496138996139,Summer,Large
SMF,2750.0,0.22290909090909092,0.023636363636363636,45.34584013050571,0.06584,0.0012945454545454545,0.022312727272727272,0.00064,0.13282181818181818,Summer,Large
SNA,1272.0,0.20676100628930819,0.040880503144654086,40.961977186311785,0.0649135220125786,0.0018632075471698114,0.021108490566037738,0.0009433962264150943,0.11794025157232706,Summer,Large
SRQ,291.0,0.23024054982817868,0.030927835051546393,36.08955223880597,0.09058419243986254,0.0,0.05934707903780068,0.0,0.08027491408934707,Summer,Medium
STL,2894.5,0.22313564298297123,0.007633587786259542,44.42894736842105,0.06393716970052848,0.004876688197298884,0.04192014092777452,0.002307692307692308,0.11009395184967705,Summer,Large
SYR,97.0,0.31958762886597936,0.010309278350515464,36.806451612903224,0.17556701030927835,0.0027835051546391755,0.020618556701030927,0.0,0.12061855670103092,Summer,Small
TPA,1964.0,0.21843177189409368,0.05244399185336049,48.065268065268064,0.06940936863543788,0.0032230142566191445,0.035758655804480656,0.000544806517311609,0.10949592668024441,Summer,Large
TUL,476.0,0.22478991596638656,0.0063025210084033615,44.5607476635514,0.08121848739495797,0.0015336134453781513,0.01907563025210084,0.0,0.12296218487394958,Summer,Medium
TUS,323.0,0.3065015479876161,0.015479876160990712,40.313131313131315,0.09414860681114551,0.0019195046439628484,0.05021671826625387,0.0030959752321981426,0.15708978328173376,Summer,Medium
VPS,186.0,0.14516129032258066,0.005376344086021506,34.74074074074074,0.03478494623655914,0.002795698924731183,0.027473118279569893,0.0,0.08010752688172043,Summer,Small
ABQ,977.0,0.3265097236438076,0.008188331627430911,43.470219435736674,0.08326509723643807,0.0036438075742067553,0.03976458546571136,0.0,0.19984646878198567,Summer,Large
ALB,284.0,0.4014084507042254,0.007042253521126761,63.09649122807018,0.14450704225352112,0.013133802816901408,0.05605633802816901,0.0,0.1877112676056338,Summer,Medium
AMA,202.0,0.3316831683168317,0.0,46.701492537313435,0.09133663366336633,0.0,0.04445544554455446,0.0,0.1958910891089109,Summer,Small
ATL,2894.5,0.29919554455445546,0.008044554455445545,62.86142709410548,0.08411200495049506,0.008650990099009902,0.05452351485148515,0.0009189356435643565,0.15099319306930692,Summer,Large
AUS,2894.5,0.2687620269403464,0.0028864656831302116,51.45942720763723,0.0827613855035279,0.0063566388710712,0.03254971135343169,0.0006254008980115459,0.14646889031430405,Summer,Large
BDL,330.0,0.4121212121212121,0.00909090909090909,60.713235294117645,0.12260606060606061,0.009848484848484848,0.06103030303030303,0.0,0.21866666666666665,Summer,Medium
BHM,344.0,0.4011627906976744,0.0029069767441860465,62.22463768115942,0.13031976744186047,0.017354651162790696,0.04985465116279069,0.0,0.20363372093023255,Summer,Medium
BLI,88.0,0.48863636363636365,0.0,50.97674418604651,0.12465909090909091,0.0,0.02931818181818182,0.0,0.3346590909090909,Summer,Small
BNA,2894.5,0.271965525496768,0.006942781900885803,60.291373239436616,0.07034953315776873,0.009080679913813741,0.04178597079243476,0.001630356715345942,0.14912137898012928,Summer,Large
